epoch,loss,error_rate
1,4.300806747567604,0.9230769230769231
2,4.399936906983924,0.9615384615384616
3,3.851866449019438,1.0
4,3.7596741861308938,0.9230769230769231
5,3.925278535172521,0.9615384615384616
6,3.55632154609441,0.8846153846153846
7,3.373903176191331,1.0
8,3.2796892709936194,0.8461538461538461
9,2.9610689742787795,0.8461538461538461
10,3.0234443696414406,0.7692307692307693
11,2.93091317340114,0.9230769230769231
12,3.07284482678882,0.8846153846153846
13,2.8021437979517305,0.8846153846153846
14,3.0133323695398953,0.8846153846153846
15,2.9096039346110487,0.9615384615384616
16,2.7634046952099567,0.8461538461538461
17,2.901604687001461,0.7307692307692307
18,2.774651696809415,0.6923076923076923
19,2.7554295400692164,0.7692307692307693
20,3.0263818238040665,0.7692307692307693
21,3.1086611259964956,0.8461538461538461
22,2.6782411468989324,0.7692307692307693
23,2.9320173320580083,0.8076923076923077
24,2.7369810689581,0.8076923076923077
25,2.7806720705714927,0.8076923076923077
26,2.4459069970764387,0.8461538461538461
27,2.5354520122175215,0.7307692307692307
28,2.635804949456759,0.7307692307692307
29,2.671518145976965,0.7307692307692307
30,2.424793662813516,0.8461538461538461
31,2.59752114845681,0.8846153846153846
32,2.5032532316619798,0.7692307692307693
33,2.5766500767132183,0.8076923076923077
34,2.658868007654753,0.7692307692307693
35,2.5502527012158795,0.8461538461538461
36,2.7119149853472613,0.8461538461538461
37,2.4598644051815812,0.7692307692307693
38,2.221942338512896,0.7307692307692307
39,2.453551189546233,0.7307692307692307
40,2.235002340046449,0.8076923076923077
41,2.4129531002372198,0.8076923076923077
42,2.4022095852724457,0.8076923076923077
43,2.2810997998439735,0.6538461538461539
44,2.204143426109091,0.6923076923076923
45,2.134988391227944,0.6923076923076923
46,2.1003105292763653,0.6538461538461539
47,2.150248720790046,0.6923076923076923
48,2.398352636003266,0.7307692307692307
49,2.12400500016941,0.7307692307692307
50,1.933866359434489,0.6923076923076923
51,2.049348574063055,0.6153846153846154
52,1.933473913444665,0.6923076923076923
53,1.7956998995009856,0.6153846153846154
54,1.9598725126164886,0.6923076923076923
55,1.6622530954906138,0.6923076923076923
56,1.5382966014511807,0.6153846153846154
57,1.4935068468166437,0.6923076923076923
58,1.711616740981718,0.6538461538461539
59,1.466280041535487,0.6153846153846154
60,1.4276003883409154,0.6153846153846154
61,1.7394989799202416,0.6538461538461539
62,1.4481073330174354,0.6153846153846154
63,1.3735439686676325,0.6923076923076923
64,1.4553894700546364,0.7307692307692307
65,1.2106810952388174,0.6538461538461539
66,1.4465872679564287,0.6153846153846154
67,1.3661762831701623,0.6538461538461539
68,1.4656802229206778,0.7307692307692307
69,1.518464661360882,0.5769230769230769
70,1.502147797127187,0.6153846153846154
71,1.5066437341216754,0.5769230769230769
72,1.4062215425479754,0.5769230769230769
73,1.383839316094917,0.6153846153846154
74,1.3559538019647146,0.6538461538461539
75,1.2435627401334548,0.5769230769230769
76,1.2841221848299984,0.6538461538461539
77,1.2240462422921117,0.6153846153846154
78,1.249134646348835,0.6153846153846154
79,1.1611937429258297,0.5384615384615384
80,1.3713181425938057,0.5384615384615384
81,1.2760625711615114,0.5769230769230769
82,1.3120880273572624,0.6153846153846154
83,1.3440638333890669,0.6153846153846154
84,1.2809398806320242,0.5384615384615384
85,1.342800981131484,0.6153846153846154
86,1.0774301697018664,0.6153846153846154
87,1.1751085474170124,0.6538461538461539
88,1.2910948694670572,0.6153846153846154
89,1.3101906097782061,0.6153846153846154
90,1.0659756783178032,0.7307692307692307
91,1.1179435156924016,0.6538461538461539
92,1.2369697395510655,0.6538461538461539
93,1.0046805317270322,0.6538461538461539
94,1.0662114822476112,0.5769230769230769
95,1.060570865605102,0.6538461538461539
96,1.1303614817326197,0.6538461538461539
97,1.0504978557852596,0.5769230769230769
98,1.0464028339931444,0.6538461538461539
99,0.9656855744057502,0.6538461538461539
100,1.09393301052968,0.6153846153846154
101,1.1473579174595425,0.6153846153846154
102,1.1438235978100089,0.6538461538461539
103,0.9961855979809964,0.6538461538461539
104,1.048183029756892,0.5769230769230769
105,0.9841327350722393,0.5769230769230769
106,0.9867413755723913,0.5769230769230769
107,1.0147149028107965,0.5384615384615384
108,1.1865774024193123,0.5769230769230769
109,1.0034661722435496,0.5769230769230769
110,0.9889015266919978,0.6923076923076923
111,0.9202239101912926,0.6153846153846154
112,0.9626667807763658,0.5769230769230769
113,0.9101373007992453,0.5769230769230769
114,0.9240068004960476,0.5769230769230769
115,1.1139355252592646,0.5
116,0.9113458483961834,0.5
117,1.0892337239747425,0.46153846153846156
118,0.985738247838714,0.6153846153846154
119,0.967452375179235,0.5384615384615384
120,0.9239458344248912,0.5769230769230769
121,0.8430652196480013,0.5
122,0.9486615972452834,0.5384615384615384
123,0.8412434439084611,0.6153846153846154
124,0.8912162517744453,0.5769230769230769
125,0.8925314999758505,0.5769230769230769
126,0.9191935312837916,0.6153846153846154
127,0.93341901220345,0.5769230769230769
128,0.9284925817389089,0.5769230769230769
129,0.8745753228935911,0.5769230769230769
130,0.8050263763340104,0.5769230769230769
131,0.8148707037617213,0.5769230769230769
132,0.778055288239698,0.6538461538461539
133,0.8255098687621687,0.5
134,0.9286239018831628,0.6538461538461539
135,0.8880144617277934,0.6538461538461539
136,0.9239041934411687,0.6538461538461539
137,0.8019068827446425,0.5384615384615384
138,0.8626038600130723,0.5769230769230769
139,0.9088459587220785,0.5769230769230769
140,0.9680697831404461,0.5769230769230769
141,1.1447258253095454,0.5384615384615384
142,0.801441181568777,0.5
143,0.8387228769186348,0.5384615384615384
144,0.9087182315961262,0.5384615384615384
145,1.0171283268275397,0.4230769230769231
146,0.9369343676287576,0.4230769230769231
147,1.0100279257808267,0.5
148,0.7951238204132132,0.6153846153846154
149,0.983948004377059,0.5
150,0.9315284876777077,0.46153846153846156
151,0.8672699422952772,0.5384615384615384
