# Trial 7: ath=0.0153  hd=400  reg=3.14e-02  a=0.0266  c=0.0760  L=14  best_er=0.3462
iter,loss,error_rate
1,4.071463139164061,0.8846153846153846
2,3.6705099638968623,0.8076923076923077
3,3.6122677742728606,0.7307692307692307
4,3.4791429079423377,0.7692307692307693
5,3.6742574798698553,0.8461538461538461
6,3.572026407480238,0.8076923076923077
7,3.3020561833718913,0.8076923076923077
8,3.4129960574257714,0.7692307692307693
9,3.61945663319279,0.7692307692307693
10,3.293163392117518,0.7307692307692307
11,3.4793013491574545,0.8461538461538461
12,3.169956748110276,0.7692307692307693
13,3.0687971950462245,0.7307692307692307
14,3.1401193087325714,0.7307692307692307
15,4.052696397033298,0.7692307692307693
16,3.2345596287641607,0.7692307692307693
17,3.192712260782656,0.7692307692307693
18,3.1077045057788357,0.8076923076923077
19,3.0115064121666015,0.6923076923076923
20,2.8361181368362027,0.6923076923076923
21,3.088336768327826,0.7307692307692307
22,3.012114465324171,0.7692307692307693
23,2.852442274527915,0.7307692307692307
24,2.710908225824454,0.7307692307692307
25,3.0270900075929523,0.7307692307692307
26,2.8521712088327433,0.7692307692307693
27,2.707159490955922,0.7307692307692307
28,2.6984965230079534,0.7307692307692307
29,2.6969772816979614,0.6538461538461539
30,2.538522551565171,0.7692307692307693
31,2.619846648813398,0.8076923076923077
32,2.520478492891051,0.7692307692307693
33,2.2604464107022615,0.7307692307692307
34,2.5173068698196337,0.7307692307692307
35,2.487406902917153,0.7692307692307693
36,2.4436592643793356,0.6538461538461539
37,2.5595839013812407,0.7307692307692307
38,2.4109589365098114,0.7307692307692307
39,2.1670963039219924,0.7307692307692307
40,2.185577291781205,0.6923076923076923
41,2.6704260644828732,0.7307692307692307
42,2.3371288341481593,0.7307692307692307
43,2.364930985198127,0.6923076923076923
44,2.366349323010308,0.6923076923076923
45,2.2578928074757645,0.6923076923076923
46,2.4136985471815935,0.7692307692307693
47,2.246226874965201,0.7307692307692307
48,2.388756558275121,0.7307692307692307
49,2.1922324811969838,0.7307692307692307
50,2.1786136788303154,0.6923076923076923
51,2.285438416813468,0.6538461538461539
52,2.139291732725523,0.6923076923076923
53,2.379072070993854,0.7307692307692307
54,2.244842279185582,0.7307692307692307
55,2.407052736488052,0.6538461538461539
56,2.0832420872949835,0.7307692307692307
57,2.2129864084479878,0.7307692307692307
58,1.9944571703142924,0.7307692307692307
59,2.2163872961963627,0.6153846153846154
60,1.972274857899132,0.6923076923076923
61,2.2457686757056923,0.8076923076923077
62,2.2504226064036206,0.7307692307692307
63,2.07886296111833,0.7307692307692307
64,2.1480603476718785,0.7692307692307693
65,2.1915958746125273,0.6538461538461539
66,2.0883526071395515,0.6923076923076923
67,2.162025152466172,0.6923076923076923
68,1.8543595021868886,0.6923076923076923
69,1.9846891614827866,0.7307692307692307
70,2.135786153974207,0.7307692307692307
71,2.1789020395368333,0.6923076923076923
72,2.1660156345387427,0.6538461538461539
73,2.1268282483435286,0.6538461538461539
74,2.0501502725745384,0.6923076923076923
75,1.976143105664073,0.7307692307692307
76,2.123729415681545,0.7307692307692307
77,2.1155456300035476,0.7307692307692307
78,1.9408059630297072,0.6923076923076923
79,1.9160883033416751,0.6923076923076923
80,2.111707336180881,0.7307692307692307
81,1.8109105384673616,0.7307692307692307
82,1.9573782967953828,0.6923076923076923
83,1.7997256401627886,0.6538461538461539
84,1.7016338131713098,0.7307692307692307
85,1.8370385386234598,0.7307692307692307
86,1.7209530344748294,0.6923076923076923
87,2.020123090237035,0.6538461538461539
88,1.9845758470226236,0.6538461538461539
89,1.9252369473847086,0.7307692307692307
90,1.794991328742932,0.6538461538461539
91,1.908234349532718,0.6923076923076923
92,2.054368084706911,0.7307692307692307
93,1.9517252476550855,0.6923076923076923
94,1.7996667924844645,0.6153846153846154
95,1.6399988881855863,0.6153846153846154
96,1.8916352066056625,0.7307692307692307
97,1.7396032534402628,0.6923076923076923
98,1.8844195309683864,0.6923076923076923
99,1.8683509786866477,0.7307692307692307
100,1.7496080364735054,0.6923076923076923
101,1.792764029801888,0.6538461538461539
102,1.937746994891329,0.6923076923076923
103,1.7935487569197752,0.6538461538461539
104,1.8580158757248175,0.6923076923076923
105,1.6603886903220333,0.6153846153846154
106,1.9340331808075395,0.7307692307692307
107,1.7421654299524354,0.6923076923076923
108,1.7122416085160581,0.6923076923076923
109,2.0586848564131563,0.7307692307692307
110,1.6174339584926727,0.6153846153846154
111,1.6908935228439632,0.6538461538461539
112,1.56770082840452,0.6153846153846154
113,1.766396834507556,0.6538461538461539
114,1.7001380070620657,0.6923076923076923
115,1.7554691083167708,0.6153846153846154
116,1.4809061678305002,0.6538461538461539
117,1.5759050629119686,0.6923076923076923
118,1.7559264961844603,0.6923076923076923
119,1.8135886106165962,0.6923076923076923
120,1.6332448704807905,0.6923076923076923
121,1.6589896715740542,0.5
122,1.6977148600711964,0.6153846153846154
123,1.4596741269378244,0.5769230769230769
124,1.7929808026837835,0.6153846153846154
125,1.757658068080037,0.6923076923076923
126,1.9482248103352915,0.6153846153846154
127,1.5678292463916388,0.6923076923076923
128,1.7794501150667326,0.6153846153846154
129,1.5492865558142803,0.6153846153846154
130,1.5400325988119503,0.6923076923076923
131,1.6223967870984488,0.6923076923076923
132,1.7966799975933765,0.6923076923076923
133,1.6316386258636946,0.6923076923076923
134,1.7850878500241172,0.6923076923076923
135,1.6870039011555982,0.6923076923076923
136,1.6069076350800398,0.6923076923076923
137,1.56624234050645,0.6923076923076923
138,1.5917634780955887,0.6538461538461539
139,1.6019739773876616,0.6538461538461539
140,1.659727188585684,0.6538461538461539
141,1.4703045183059074,0.6538461538461539
142,1.6032805656732236,0.7307692307692307
143,1.5349601500350658,0.5769230769230769
144,1.41360371493722,0.6923076923076923
145,1.621591955116231,0.6538461538461539
146,1.687545318540219,0.7307692307692307
147,1.5759048022990951,0.6153846153846154
148,1.3142490469527428,0.6153846153846154
149,1.6263658655508828,0.6153846153846154
150,1.3075726237104823,0.6538461538461539
151,1.6740404446756174,0.6153846153846154
152,1.504327560063408,0.6538461538461539
153,1.485224626566626,0.6538461538461539
