# Trial 14: ath=0.0232  hd=350  reg=9.80e-02  a=0.2978  c=0.0697  L=10  best_er=0.1154
iter,loss,error_rate
1,2.861457731825359,0.8846153846153846
2,2.6239751909994657,0.8846153846153846
3,3.0739450715135397,0.8461538461538461
4,2.338932946129401,0.8846153846153846
5,2.7227239831695256,0.8461538461538461
6,1.9725159395743894,0.8076923076923077
7,2.569259866440561,0.6538461538461539
8,2.342668447702509,0.8846153846153846
9,2.3430578919183165,0.7692307692307693
10,2.3316704469564575,0.8461538461538461
11,2.4172569533982724,0.8076923076923077
12,2.303951722888023,0.9230769230769231
13,2.360464088313712,0.8846153846153846
14,2.1270997150775344,0.9230769230769231
15,2.864764610007036,0.8846153846153846
16,2.6947143455822298,0.8846153846153846
17,2.402654735904826,0.9615384615384616
18,2.8127744225081166,0.8846153846153846
19,2.4455517214973663,0.9230769230769231
20,2.6406193591811213,0.8461538461538461
21,2.70042867278194,0.8846153846153846
22,2.6039432752736342,0.9230769230769231
23,2.6903323204953677,0.8076923076923077
24,2.7091100842778464,0.8461538461538461
25,2.5285462404285717,0.8461538461538461
26,2.73555722854054,0.8461538461538461
27,2.7406521583764523,0.6923076923076923
28,2.207936135145453,0.6538461538461539
29,2.191383120386196,0.5769230769230769
30,2.4341012842972725,0.5384615384615384
31,2.0855396626449196,0.5384615384615384
32,2.1609949250970626,0.5
33,1.7757622547220415,0.5
34,1.8311536287456867,0.5769230769230769
35,2.326569697038252,0.5769230769230769
36,1.7015562589130997,0.5769230769230769
37,1.6258646911390071,0.5
38,1.5292864244761608,0.5384615384615384
39,1.620061899136923,0.4230769230769231
40,1.490693688955015,0.5
41,1.3986761916492525,0.46153846153846156
42,1.7654681663497056,0.5384615384615384
43,1.7556737412797692,0.5
44,1.5364426562351685,0.46153846153846156
45,1.7286091963926795,0.5
46,1.6685648766071302,0.46153846153846156
47,1.7410636134056472,0.5384615384615384
48,1.3364006544471645,0.5
49,1.7880031906796447,0.46153846153846156
50,1.415041829306321,0.5
51,1.1768083073874358,0.5384615384615384
52,1.6522134019098622,0.5769230769230769
53,1.550614344454691,0.46153846153846156
54,1.711761383735149,0.46153846153846156
55,1.4680091168385259,0.5384615384615384
56,1.9268256979684257,0.5
57,2.0852324277759964,0.5769230769230769
58,1.3802585182911327,0.5384615384615384
59,1.4471597527397455,0.46153846153846156
60,1.7958279000339488,0.5
61,1.6254555611959876,0.46153846153846156
62,1.5154555039035198,0.6153846153846154
63,1.9727050724951947,0.5384615384615384
