# Trial 3: ath=0.0180  hd=150  reg=1.00e-04  a=0.0500  c=0.3000  L=12  best_er=0.5769
iter,loss,error_rate
1,3.9639082804578685,0.7692307692307693
2,3.856710016898152,0.7307692307692307
3,3.772121846567325,0.7692307692307693
4,3.952355377400837,0.7692307692307693
5,3.371036606292595,0.7307692307692307
6,3.6088222325700716,0.7692307692307693
7,4.04291966197379,0.7692307692307693
8,3.346262602581305,0.7307692307692307
9,3.6752139005676767,0.7307692307692307
10,3.945304187765604,0.6923076923076923
11,4.052807007838155,0.7692307692307693
12,4.219153620562791,0.6923076923076923
13,3.584534237015197,0.7307692307692307
14,3.661779257280085,0.7307692307692307
15,3.4498819049883998,0.7307692307692307
16,3.704963914808194,0.7307692307692307
17,3.864302337894874,0.7307692307692307
18,3.8753501725996564,0.6923076923076923
19,4.089912676842913,0.7307692307692307
20,3.5279553400220705,0.7692307692307693
21,3.79941620586394,0.7307692307692307
22,3.9412158412031633,0.7307692307692307
23,4.049076098515889,0.7307692307692307
24,3.584977627000187,0.7307692307692307
25,3.759057102994097,0.7307692307692307
26,4.0511596819134965,0.7307692307692307
27,3.8986940095756415,0.7307692307692307
28,4.039322177982244,0.7692307692307693
29,3.7422225604868102,0.7307692307692307
30,3.898135641175569,0.7692307692307693
31,3.96564465773464,0.6923076923076923
32,3.808510423448501,0.7307692307692307
33,3.955068230966214,0.7307692307692307
34,4.097972037026931,0.7307692307692307
35,3.8320632137671606,0.7307692307692307
36,3.7474231002671714,0.6923076923076923
37,4.057310451737988,0.7307692307692307
38,4.134666422697703,0.7307692307692307
39,3.792077326981894,0.7307692307692307
40,3.796292251558718,0.7307692307692307
41,3.714968419493087,0.7307692307692307
42,3.9040117714132503,0.7307692307692307
43,3.695102229940109,0.7307692307692307
44,3.779817141063711,0.7307692307692307
45,3.918044879318483,0.7307692307692307
46,3.955754800649925,0.7307692307692307
47,4.317317876793318,0.7692307692307693
48,3.729005098084894,0.7692307692307693
49,3.6996081047229197,0.7307692307692307
50,3.9567567416906813,0.6923076923076923
51,3.5482488284902503,0.7307692307692307
52,4.136745814487334,0.7692307692307693
53,3.941872442628384,0.7692307692307693
54,3.9210404153756246,0.7307692307692307
55,4.153468825205074,0.7307692307692307
56,3.458943995079876,0.7307692307692307
57,3.455947311586449,0.7692307692307693
58,3.7206558876046105,0.7307692307692307
59,3.809974818638849,0.7307692307692307
60,4.00011278365696,0.7307692307692307
61,3.795869726104562,0.6923076923076923
62,3.5621123116524736,0.7692307692307693
63,3.7892225039848912,0.7307692307692307
64,3.5304388964795366,0.7692307692307693
65,3.644380301815749,0.7692307692307693
66,3.9243970157439425,0.7307692307692307
67,3.7600766911013195,0.7307692307692307
68,3.6277832426629275,0.7307692307692307
69,3.3820823662414607,0.7307692307692307
70,3.3136565441596657,0.6538461538461539
71,3.5555630557353464,0.7692307692307693
72,3.7309207702613714,0.7307692307692307
73,3.375140946336619,0.8076923076923077
74,3.4197276965375916,0.7307692307692307
75,3.5646540619176337,0.7692307692307693
76,3.630474318448851,0.7692307692307693
77,3.3300346134422436,0.7307692307692307
78,3.5923797537116005,0.7692307692307693
79,3.8049665964670036,0.7692307692307693
80,3.583307778741078,0.7692307692307693
81,3.7391737729651906,0.7307692307692307
82,3.372371218775349,0.7307692307692307
83,3.176804585477619,0.7692307692307693
84,3.7278725910210406,0.7307692307692307
85,3.633947016290995,0.7307692307692307
86,3.7056292997530775,0.7692307692307693
87,3.4092421044881482,0.7692307692307693
88,3.5573847682414534,0.8076923076923077
89,3.6986322558140334,0.7307692307692307
90,3.4445832726542918,0.7692307692307693
91,3.485081507054576,0.6923076923076923
92,3.6273434693945488,0.7307692307692307
93,3.484094736515981,0.6923076923076923
94,3.6309633081165216,0.7307692307692307
95,3.473119765394979,0.7307692307692307
96,3.293062184911303,0.7307692307692307
97,3.4556396274820873,0.7307692307692307
98,3.5034706611961766,0.7692307692307693
99,3.461945338093122,0.6923076923076923
100,3.4361559897072116,0.7307692307692307
101,3.783956934116148,0.7692307692307693
102,3.6756971262206997,0.7307692307692307
103,3.4618899199068376,0.7307692307692307
