epoch,loss
252,2.2232622832457443
253,2.6815291000090475
254,2.109249749956315
255,2.055152920181092
256,3.8341244067898677
257,2.3472403453666013
258,1.8858453790396823
259,2.808007764059379
260,2.4097469296648577
261,3.2030284880994087
262,1.565128940292299
263,1.8681473116427956
264,1.9256462192160366
265,3.748673680873307
266,2.051768455002005
267,2.848583982352838
268,2.541311962361991
269,2.2379511438245756
270,2.409387719515946
271,1.6126531877893784
272,1.6830307988382465
273,1.6244686111991613
274,2.308072462070501
275,3.164889143949596
276,3.156006402979569
277,1.570879167230297
278,2.1268903828415993
279,2.692750285358252
280,2.955087723249277
281,2.6655671324827037
282,4.755677471364101
283,2.992789102866113
284,2.9188559468980917
285,4.399068911177142
286,3.2512396167754756
287,2.908612714924806
288,2.6965113226252826
289,3.5272180384945804
290,1.992351094376664
291,2.4374596863661298
292,1.9131218690649439
293,1.6591748030377995
294,1.369649481934178
295,4.693141512456965
296,3.193019641267164
297,3.577492452570161
298,2.651029076354651
299,2.7333456266739162
300,3.3824522583854524
301,4.480370142389496
302,2.958720914271155
303,3.8191677831942235
304,3.489561847083567
305,2.034714515945952
306,3.8876876406616994
307,1.1946178719710787
308,2.4353205663159767
309,1.526693061798268
310,2.2534204610509883
311,2.3258318263264863
312,2.344354306995032
313,2.7186782401294582
314,3.324962333082088
315,2.678512550979616
316,2.985381121549854
317,3.3502383498609443
318,3.2373863253440733
319,1.902693287012605
320,2.99739813347808
321,2.616075480293296
322,4.157830423103333
323,2.5536907915002365
324,1.4569438107507746
325,3.581303932042207
326,4.146583292454138
327,3.632653338886651
328,1.7907120842506492
329,3.3725923441584076
330,2.836283143438101
331,3.808454511255743
332,2.738257315450485
333,3.0120906368625806
334,2.765777843717113
335,2.645192721318585
336,2.487401289556444
337,2.8667716988619594
338,2.176109846054559
339,3.3397453525274265
340,2.8821321412858696
341,2.4320071266535637
342,2.0028162351110463
343,2.831396461990712
344,2.099736143817749
345,3.6897034270479026
346,1.7731979211190727
347,2.5702465364837717
348,4.01108389160604
349,3.654369947590831
350,1.947836921976091
351,1.9680343077251925
352,2.6470479391800312
353,1.829007928481466
354,2.2095965959622053
355,4.233829700029558
356,2.1162987305295515
357,1.993000341677933
358,1.9295403759578083
359,2.323742310970435
360,2.4287533741244696
361,2.8719990424267614
362,2.5646947993718308
363,2.6292679383799373
364,2.6225229738402285
365,1.1399298680115981
366,2.721198286176068
367,3.5448106994496307
368,3.496583343591794
369,2.223731132595794
370,2.0549242860282124
371,2.295990942018672
372,2.665397468138992
373,2.6229805114078744
374,2.292234039185595
375,2.575400914530721
376,2.7663798099620847
377,2.8350855308454186
378,2.484186412449569
379,2.7498067252625114
380,2.6317291841555637
381,2.678854913434911
382,3.758922783834116
383,1.8673191468381172
384,4.180758295257334
385,1.7107301314487615
386,1.8671989414436865
387,1.9518455417402065
388,1.7080247885457038
389,2.8385960040280467
390,2.7044188579719632
391,2.6332203639686935
392,2.159981309379881
393,1.7086922892782694
394,4.164570064788951
395,2.7602969165421243
396,1.783822386924196
397,1.0806821267318638
398,2.0720913063350856
399,2.1056141519726777
400,3.0002095807051674
401,2.635705077392793
402,2.53439756937897
403,1.8666802322907983
404,2.5153000218611172
405,2.1890213547426853
406,1.8968251756023955
407,2.5317365126115416
408,2.2024361923388334
409,1.4179433372363128
410,3.732842663398271
411,2.245592948870909
412,2.8624455890006706
413,1.8188192034356712
414,2.6762790779269237
415,1.7182788736529386
416,1.941649346570289
417,1.7004113875007663
418,1.5631645538531136
419,2.1222231406350653
420,3.0396493265301725
421,2.293201276329127
422,3.5422836856819737
423,2.0705169196195277
424,3.168433419637563
425,3.247036796377018
426,1.8456060199886295
427,2.443932504615254
428,3.2119819300019867
429,1.8072675253392587
430,3.633716132978714
431,3.0403286659944904
432,2.428794492840106
433,2.4694023664073246
434,2.3552621645126264
435,2.1912635735968897
436,3.2117796286802376
437,2.9550344048655317
438,3.990574209503211
439,2.141323231383335
440,3.092285265841175
441,2.893578306123511
442,3.4503046915954525
443,2.9489779039844404
444,2.8848113897956367
445,2.80028448563848
446,3.2260026390121146
447,1.8112412096072559
448,2.3373639773497827
449,4.215636203859274
450,3.276650277507149
451,3.7825558398088317
452,3.4955963964730907
453,2.4977739581454608
454,3.148167776502758
455,1.764085696979512
456,3.117331666365033
457,4.101235302605982
458,3.150870799241705
459,2.929513150715361
460,2.9448467005083154
461,2.147224576649194
462,2.432675520128172
463,2.514079316162296
464,2.3889325408694027
465,2.5031677834908543
466,2.4833815816644966
467,1.1675445024308213
468,1.8547325976822249
469,1.8699756299515553
470,2.303542501697862
471,4.486196482546287
472,2.391670370825989
473,1.6524597128750769
474,3.365443412001415
475,1.3954569486423691
476,2.3513839161017063
477,1.8661622510497515
478,2.2708490361337597
479,3.290749383781266
480,4.079718735315056
481,1.6788282713368001
482,1.9707288352978638
483,2.848635491922253
484,1.9300568622444962
485,1.3629830959410263
486,1.499228064523856
487,1.8753099052897522
488,2.17047671794937
489,2.0039419142613384
490,1.0851933905661635
491,1.8531484656640704
492,2.3375567987738717
493,1.7666251841807346
494,1.7578200631106162
495,3.265166528617573
496,2.0465523011867703
497,1.6095237511757916
498,3.8477266732119606
499,1.9629453971757687
500,2.243253676506776
501,1.2671633606809707
502,2.42862072529476
503,2.130582264250474
504,2.705203023004866
505,1.4955461143720081
506,3.9482258726278023
507,3.3919053152977687
508,2.696590820005327
509,2.777265192255389
510,2.1154359322330905
511,1.951958853389257
512,3.032767062194633
513,1.9716305687096263
514,2.081931702520911
515,1.828979950619893
516,1.969539211622995
517,2.412164087894463
518,2.068327109086238
519,1.912066278454439
520,2.0605176936139387
521,1.9892412133538642
522,2.069347673547214
523,1.768991725038983
524,1.3854419706696617
525,2.1159864450899644
526,2.2609639437956677
527,2.327201171127094
528,2.4132019201407546
529,1.527750529823718
530,1.380033240571959
531,2.0286021421383
532,2.5119934492034597
533,1.4100880754759801
534,1.9797967126338245
535,2.402279995379339
536,3.447718212486314
537,3.2608029226064206
538,0.9226931179106554
539,2.2015589139988543
540,1.7950099193558369
541,2.4632844234718134
542,2.047740931606647
543,2.176329686344272
544,2.1980162291050362
545,3.2177335807633565
546,2.5172129960101226
547,4.310896890520127
548,3.1720014582233267
549,2.203008465488409
550,2.0777004715138747
551,2.4830213442938027
552,2.020445875697334
553,2.2270968052954996
554,2.628268616194438
555,1.9954358316705643
556,2.0917292942202588
557,2.600471428795971
558,2.505202842863917
559,2.4810229799396395
560,2.6098853369238966
561,1.4473459439204073
562,2.0843896087545266
563,2.3273922979193986
564,2.413148623200336
565,3.389083580055832
566,2.9112995364500907
567,1.9818972168940718
568,1.5463660840972686
569,1.957649409367756
570,1.8694173451720149
571,1.8160029133485096
572,2.7916757441458175
573,1.6757094746833756
574,3.524255983082974
575,3.1905952238004938
576,2.605175094666411
577,1.9972350805740147
578,2.9700458538300225
579,2.0372811320976836
580,2.7851797203548125
581,2.7016573972970708
582,2.155853013684749
583,1.5140245013747744
584,1.7004064475651002
585,1.7346730372004
586,1.787535170097104
587,2.426246058119024
588,2.275383816943732
589,3.3286939830104645
590,2.481737237365762
591,2.888189208279954
592,2.363938352256187
593,2.215027664504335
594,1.286030508784139
595,2.7615262199138417
596,1.899216598716852
597,2.013337299637356
598,0.9357354175807358
599,2.391560120286879
600,2.4751023893170103
601,3.388053290747723
602,0.7447763994368036
603,1.6928960935218782
604,3.3508670481357115
605,2.624645877675081
606,1.6721082010592658
607,3.061664891840687
608,2.5482544350022245
609,2.8965693521276292
610,2.128490701859026
611,2.292071938024682
612,2.006708442342133
613,0.7378205020461908
614,2.0445258861746565
615,2.722971022453998
616,2.7715669929774336
617,2.3414014834318335
618,2.3475600475743565
619,2.534215710565063
620,0.6629512350180033
621,1.8885191285849903
622,1.9610692705153863
623,1.6666517751739405
624,2.8152230633121
625,2.387179826395339
626,2.7468835720010407
627,2.4035357445509735
628,3.108549141518755
629,2.186611144265245
630,3.6516146538371674
631,1.665527542466542
632,1.3687724580764582
633,3.3745202299039487
634,1.2148039470100027
635,0.9548175925870135
636,1.718371479208127
637,2.5931699616696213
638,2.459919506312835
639,2.842281756978691
640,1.969857297026842
641,3.067474965431531
642,2.9751842444140744
643,3.4517706948912865
644,2.591160526999489
645,2.2197323386650822
646,2.0332044481262077
647,3.014632058054111
648,2.3820774262840683
649,2.1740639090700427
650,1.9104847817590924
651,0.7573686819876118
652,1.8702883950878018
653,4.038918569209512
654,2.580776110217511
655,2.538195834745793
656,2.4318162987031524
657,2.186870621380476
658,2.147718489694502
659,2.623011730334383
660,1.9487953357696157
661,2.450411385903109
662,2.536785045955613
663,2.5408007737328617
664,2.1970409053363724
665,2.4877161943758543
666,1.4764854567375312
667,1.640189991271492
668,1.914961564545223
669,2.6702974698932005
670,2.5564420552667
671,2.0342695685801493
672,2.0070212506285916
673,2.9492704993059107
674,1.784848905937888
675,2.183172865754492
676,2.0902658745969527
677,2.4887312165099162
678,2.4711807385303666
679,2.7273921481717682
680,1.2657119486238695
681,1.5673435140243983
682,3.6107125998248883
683,2.8492356980083686
684,2.2710568530156134
685,2.619105634304548
686,1.9981982639372964
687,2.7587683121676183
688,2.0168976746165033
689,2.343121516569564
690,1.9391308076557312
691,2.191067872869681
692,1.334299824253642
693,2.6452516839410904
694,2.404854471087374
695,2.4336671714518725
696,1.9838412981367286
697,2.6753523554306704
698,2.4184695099096807
699,2.6071020673011844
700,1.8313296205603096
701,1.758332636600836
702,2.6142044435475844
703,1.556088799029838
704,1.3051817041932976
705,2.043276340144256
706,2.125403525043029
707,2.4462218599454517
708,2.164477728917994
709,2.598068402040093
710,2.79057641531182
711,2.4563034567116144
712,2.3862234494884236
713,2.239544476027219
714,2.007036009989192
715,2.3412153501673565
716,2.8133139154777798
717,1.7963529995908676
718,1.125400774716161
719,2.0633673733781133
720,2.3643920685763886
721,2.373426305831518
722,1.7839890011938144
723,2.3117886012131024
724,1.4402226149085267
725,2.855686001539651
726,2.254279415867725
727,4.047552075288781
728,1.6492533846578161
729,2.4433470129601074
730,1.7250039885516346
731,2.2342323603754823
732,2.7480498447185893
733,3.5787734796646076
734,3.717185206904171
735,2.4818213566072664
736,1.096443381891877
737,2.0483931298723728
738,2.080140400771466
739,1.6395789386410686
740,2.166429402682078
741,2.545935472845717
742,2.2602520033959017
743,1.1650216219117655
744,2.646518767754326
745,2.0830165458124865
746,1.5970337191399355
747,0.7021531840011137
748,4.30984294943665
749,3.1399495549238567
750,2.30773415875734
751,2.1537260996392873
752,1.502364082481152
753,1.7486676355533812
754,1.6853907846613645
755,4.268200875467725
756,2.0819161696739483
757,2.6121423949903138
758,2.305723425046892
759,2.143521498107339
760,3.7587353295067913
761,1.0346842669396197
762,3.023741535037681
763,3.1269679104108103
764,3.263711166026245
765,3.9421352396795797
766,1.5806647566566396
767,2.13290858109207
768,2.6946357386105517
769,2.3343378872231977
770,2.7559786950776513
771,2.1579374856503435
772,2.998396447333625
773,2.0163232736942547
774,1.6718001487409877
775,2.80011802458339
776,2.2184933970358793
777,1.7191850545067662
778,4.584639850868356
779,2.3004401320844265
780,1.469266745962324
781,3.3380557757272333
782,3.8711098125188856
783,1.8450934132881733
784,2.9342245129032367
785,1.2868349965098937
786,2.0041650283963532
787,1.9343253352188752
788,1.2469010126123528
789,0.9456443641655059
790,2.0584726795200545
791,2.3991801410006097
792,1.879915188628262
793,1.7054134766946827
794,3.383730933932303
795,2.5337126699952743
796,1.5539047919791122
797,3.469454199989995
798,2.4759257935597523
799,4.338614301419462
800,3.956206753983905
801,2.772420005346579
802,3.72085458913278
803,2.240617286067436
804,1.6903015610041625
805,2.2477328359531312
806,3.3075747749045696
807,2.9035961447105763
808,1.9013364391206564
809,1.6291677637880158
810,1.7586933370734286
811,2.2404516089561044
812,3.7277316767150346
813,2.6935728136494284
814,2.653984413118897
815,2.2282294253908956
816,2.571152638776134
817,1.9153366459064511
818,1.4171672586907094
819,2.53137814181465
820,2.150763588590876
821,2.2764748079931447
822,2.582324353278318
823,3.369360667655184
824,1.6837362624282644
825,1.8957911389020796
826,3.7024379792260746
827,1.7640847551030157
828,1.0399337615297704
829,2.297082166280699
830,2.2523570560106743
831,1.6734453005417222
832,1.8226241671083008
833,1.1747357348965837
834,1.3140795987923268
835,2.28943552944034
836,1.7453877702194858
837,1.5229130146184777
838,2.691766902880926
839,3.1376597021826544
840,2.1643915156817584
841,0.5156357018405076
842,1.913921538404484
843,2.4293801389083427
844,2.0397219616675364
845,3.012136103209181
846,2.4596277174666046
847,1.605028575467242
848,2.027039635110331
849,2.10481952038747
850,2.215136700459116
851,0.2674369575600888
852,0.2775249869046321
853,2.497481099453937
854,2.0761397376317623
855,1.9325815100035373
856,2.2588772179533403
857,1.5903273324768483
858,3.0271189665594944
859,2.768795331206122
860,2.2037013329018484
861,2.9430412724194923
862,2.4262224859141375
863,3.126650729048837
864,0.2643592474706553
865,1.8381162845447785
866,1.6662945694199598
867,2.8516195926915877
868,2.25428831393254
869,3.0264275699009486
870,2.6015517372433004
871,1.9177748004861075
872,1.9906265953197244
873,3.0275129821971847
874,2.988473104215492
875,2.2478856297218126
876,2.6176695147314595
877,2.587330335970769
878,3.08051309133902
879,1.6306865216419792
880,2.1136599171973183
881,3.0881199579154215
882,2.190388757860046
883,2.768899913277652
884,3.117628095826191
885,3.1815589428083233
886,3.3329752159949013
887,3.2205424579686017
888,2.5738887441771965
889,1.8375337246657222
890,1.5221143534470434
891,1.6841388333272689
892,2.0260512684721554
893,1.6405586481848347
894,1.9161361937546406
895,3.459266498742826
896,1.370815129960905
897,1.890888255254855
898,2.676925661717217
899,1.5708921770434447
900,2.7753508992032345
901,2.0944020613719068
902,2.0296054745161287
903,2.9555642690936725
904,3.0507351409597327
905,0.9488412715823569
906,0.8458582942276915
907,2.7197762069071363
908,0.9460003124464744
909,2.4693198742033013
910,3.017646836853383
911,2.7536619609267285
912,2.9420484283555126
913,2.0947795206763407
914,2.742425387642182
915,1.8749658932253526
916,3.044123823078564
917,3.1547020754399147
918,1.976495329209365
919,0.7004194708191795
920,1.4730255310076625
921,2.2780831289505135
922,0.8676593138903019
923,4.140937120255932
924,1.8226310489670527
925,2.22253542149238
926,2.217373503344877
927,3.033517510054854
928,3.4301923717746146
929,2.630588524269199
930,1.9708024256830363
931,3.0005215718158222
932,0.9200951695935771
933,1.80668468681985
934,3.0010076941089023
935,4.050789635978762
936,1.917614400228805
937,2.1476679750450853
938,2.0739517222513992
939,2.6873869929598104
940,3.544739858104708
941,1.828126015462599
942,3.5776277893740325
943,2.636885036310956
944,2.0823717252849288
945,2.521960011930481
946,0.5762653036690089
947,3.4421198813134852
948,1.73250362119541
949,3.17152047969142
950,0.7351364326041733
951,2.1947161458628166
952,2.795239352304704
953,3.18711823178534
954,2.4753014244760356
955,2.748841466168687
956,3.493436139972815
957,1.0149147979523052
958,2.776205278315166
959,3.2407078646324705
960,1.3016865131411999
961,1.521755477976479
962,4.3320618694798245
963,3.5346194507580235
964,1.6375784217040925
965,1.485916713692764
966,2.836670321545914
967,2.185692798970818
968,3.2983952071312235
969,2.407927377953657
970,1.1221494628682651
971,1.9194463842238416
972,1.7015568423116882
973,1.1843673630696134
974,1.2250864214808779
975,1.754180635063665
976,2.4780716514997603
977,1.6173162123758764
978,2.477061797965648
979,3.2761051098037925
980,1.8876913920315623
981,1.6641401374924174
982,1.6674759940364465
983,1.8357273989549634
984,3.071343293692526
985,1.2894955330541205
986,4.182601925898588
987,2.26460528961393
988,2.6569018977261267
989,2.0743029793633063
990,2.3493729562360985
991,1.8495506267217916
992,3.4248029549308443
993,2.857611006842651
994,1.0600195150252654
995,2.6016479228180054
996,3.181299257051747
997,1.946583253697381
998,3.7941203091480276
999,2.7107695642380407
1000,2.90908649493395
1001,3.1080061744131706
1002,2.1572237881206897
1003,1.344568726644173
1004,2.1226663549137594
1005,1.700182201224098
1006,3.0391714638261376
1007,2.570285091612928
1008,2.4504055725876652
1009,2.3139448433606766
1010,3.0511479032650803
1011,1.7753227310857957
1012,3.3769152045922697
1013,2.7280963898805473
1014,2.538899858112398
1015,1.625120452268483
1016,1.6736005142713857
1017,1.9911918718022668
1018,1.077774015807587
1019,2.6144210992308206
1020,1.1177672018876974
1021,2.481577341344213
1022,1.8578015820077027
1023,2.7460407865169065
1024,2.3537730283497935
1025,1.6243473026636381
1026,1.9043461471583405
1027,1.4017169470901145
1028,3.072807747092515
1029,2.4508320142002202
1030,2.4041553372807254
1031,0.9633965617527067
1032,2.0132891689941634
1033,2.6330468258736204
1034,2.3867683003163513
1035,1.4118910084201952
1036,1.486449691536483
1037,2.0929556574140387
1038,1.051882283256749
1039,2.809601154738197
1040,1.7793281595550767
1041,1.6561576078502367
1042,2.3053456209203578
1043,1.7015035952131807
1044,2.0683048783146782
1045,1.6683371780535297
1046,1.7297579961810299
1047,2.1158292182891065
1048,2.4049498036367982
1049,1.3167223681697395
1050,2.600538018338389
1051,1.8079793724164013
1052,1.7821521096183621
1053,1.5199809671139322
1054,1.042593692025141
1055,2.6503758335819736
1056,2.43971085768869
1057,2.592393407906163
1058,1.8113664297746999
1059,1.6075379463338164
1060,1.9886289204516912
1061,2.638850238026621
1062,1.659285109986322
1063,1.809091544270438
1064,1.7934772105477614
1065,2.0228521892193196
1066,1.9761622375105565
1067,1.8430607919653696
1068,2.367013527718383
1069,2.1275267234555386
1070,1.9088914921685831
1071,2.511097251462568
1072,2.121077612973495
1073,2.018301976400866
1074,1.9364702279993187
1075,1.398113007662045
1076,1.962703164931332
1077,1.5880782482469986
1078,0.7195528304686194
1079,2.3981073830176776
1080,3.1780170149522973
1081,1.4462527434990067
1082,1.7064163151637648
1083,1.0989770485442687
1084,3.1918900017177494
1085,2.244348351103816
1086,1.7231587590746908
1087,1.870146498947804
1088,1.7855597026166454
1089,1.5243128526874017
1090,0.7902946556266419
1091,2.3412626698269743
1092,0.772961621493159
1093,1.8230785240531664
1094,1.7645653062232225
1095,1.8672223087387594
1096,2.2041416708808055
1097,0.9931064042398905
1098,2.0173607920678203
1099,0.9974454420244929
1100,1.7985179509327232
1101,1.912819013015622
1102,1.497370179477194
1103,0.9290984960421362
1104,2.5299089479370824
1105,1.648064893283768
1106,1.492606163874866
1107,2.359042688819441
1108,1.542368287777363
1109,0.9902254137866522
1110,1.6093825809002342
1111,1.9078620145399776
1112,1.2377915222195495
1113,1.5313125090415811
1114,1.4524349884767194
1115,2.022062148577768
1116,1.7487351186000748
1117,1.6649985895597554
1118,1.4187789100876793
1119,1.5436916089047488
1120,1.2424896617345822
1121,1.5940129340738198
1122,1.282620042646353
1123,1.8104122605184632
1124,1.3440393010273712
1125,1.1022516116410344
1126,1.5970227009313969
1127,2.4434088657902224
1128,1.8121738149755544
1129,2.3880699266393943
1130,1.7954219169458097
1131,1.5140415979903572
1132,1.1647481740156527
1133,1.3380236295398156
1134,1.1166535697188291
1135,1.5613557605085426
1136,1.5841997320511407
1137,2.790053162811252
1138,1.66675247413768
1139,1.2802539144671075
1140,1.5441070266899009
1141,1.2073076944657244
1142,1.6341937037873357
1143,1.300470157326754
1144,1.2252649076492181
1145,1.6875962403713047
1146,1.3019197578981863
1147,1.1591482622588485
1148,2.3110039076685283
1149,1.2212811516949351
1150,1.3066744147167781
1151,1.0733836380191217
1152,1.1523804083330622
1153,2.4571321716722947
1154,1.3563289617350394
1155,1.7081603880053238
1156,1.456392829929856
1157,1.2116591914146662
1158,1.7106706739386996
1159,1.5829057711723775
1160,1.8600472774233505
1161,1.6110761732804315
1162,1.4086912643184735
1163,1.308278681118085
1164,2.28055251948662
1165,2.157857376630501
1166,1.0582217456827798
1167,1.5895409248474879
1168,1.9407591721335482
1169,1.7169803992823132
1170,1.6694789944081738
1171,2.2918767433010725
1172,2.7434007904278115
1173,1.515291013775486
1174,1.1503249970892677
1175,0.49022081201503376
1176,2.580218762856235
1177,1.350280209356151
1178,1.842645862777266
1179,1.458435147318639
1180,2.018072630716795
1181,1.1901827395516476
1182,0.6626425494657777
1183,1.594298008042501
1184,1.788977027282759
1185,2.263172160136188
1186,1.7979150323729702
1187,1.6190502523003754
1188,1.729669188177882
1189,1.379522618055006
1190,1.384940369924967
1191,0.9866270283403353
1192,1.3507736361139078
1193,1.455362758039532
1194,2.6705592959466933
1195,1.512374719664718
1196,1.45628193891302
1197,1.2809853312677457
1198,1.328232674721396
1199,1.7647010767793567
1200,2.57078139273478
1201,1.2196215058699393
1202,1.0996897504133178
1203,1.7778580037481224
1204,0.8693948927926887
1205,1.1832277562508846
1206,1.3558785720338706
1207,2.4993817513785155
1208,2.5374244899527336
1209,1.8429760842657426
1210,2.661821669230787
1211,1.758921365703529
1212,3.0949323857240416
1213,2.3017215816068317
1214,2.2311723719028667
1215,1.0958362887861377
1216,1.544843887529117
1217,0.9258810579424175
1218,1.8320767617503073
1219,1.212426733646499
1220,1.985845864226966
1221,1.167958981021588
1222,1.5007514072170192
1223,2.268867807524485
1224,0.9540250725941715
1225,1.3415939800621537
1226,1.1880094946903321
1227,0.679887858682825
1228,1.362657433340634
1229,1.0682849319599115
1230,1.574743228178341
1231,1.725462299989841
1232,1.1131795373576803
1233,1.660414961834448
1234,0.6299612856097672
1235,1.6349341272394922
1236,1.2054417184631878
1237,0.921158884725366
1238,1.5276849610054133
1239,0.9529731660151164
1240,0.8143001607953415
1241,1.1533095298778004
1242,1.4217219551331544
1243,2.73461787045822
1244,2.4096085849400932
1245,1.1326333236124413
1246,2.225468578876832
1247,1.5245563257578338
1248,1.4889609581679892
1249,1.3511458323066496
1250,1.427458094744542
1251,2.8678473117397574
1252,1.0755457412329965
1253,1.4841565380227748
1254,1.110572576170694
1255,2.033287108334224
1256,1.636073358785917
1257,1.145304228277824
1258,3.052164553339292
1259,3.2633329864729226
1260,0.5573972063625434
1261,2.0453595350813014
1262,1.5727765026999416
1263,1.486691440403451
1264,1.3240959944969153
1265,1.1529804119463314
1266,3.877608241155646
1267,2.9773884029028475
1268,3.4214913242423552
1269,1.6525566641764364
1270,1.2453910053289023
1271,0.8898564653571057
1272,1.0150851660970504
1273,2.5686906442286817
1274,2.8376507398183004
1275,2.0125915336267703
1276,0.7500761687503772
1277,3.1917777556226694
1278,1.1711005186039443
1279,1.318821117366966
1280,2.3377936732072766
1281,3.081005678025079
1282,1.3220966977482522
1283,1.4534018032059413
1284,0.8889676493618328
1285,1.4346879850999346
1286,1.284286532500916
1287,1.1729219968085338
1288,2.503706466145971
1289,2.9794306514907145
